"Nossa,",1.171,1.692
"nossa,",2.412,2.952
assim,3.412,3.952
você,4.012,4.493
me,4.573,4.673
mata,4.793,5.773
"Ai,",6.233,6.513
se,6.794,6.834
eu,6.854,6.994
te,7.094,7.194
"pego,",7.434,7.854
"ai,",8.134,8.374
"ai,",8.734,8.994
se,9.274,9.334
eu,9.354,9.495
te,9.595,9.695
pego,9.915,10.435
"Delícia,",10.795,11.655
"delícia,",12.075,12.936
assim,13.416,13.936
você,13.976,14.436
me,14.496,14.616
mata,14.756,15.677
"Ai,",16.217,16.537
se,16.777,16.817
eu,16.837,16.977
te,17.077,17.177
"pego,",17.397,17.798
"ai,",18.118,18.358
"ai,",18.718,18.958
se,19.398,19.458
eu,19.478,19.598
te,19.698,19.798
"pego,",20.058,20.419
hein?,20.439,20.739
Um,30.955,31.035
sábado,31.155,31.876
na,32.416,32.816
balada,33.036,35.238
A,36.398,36.558
galera,36.578,37.079
começou,37.199,37.879
a,37.959,38.039
dançar,38.159,40.701
E,41.361,41.481
passou,41.581,42.102
a,42.122,42.142
menina,42.222,42.882
mais,43.002,43.282
linda,43.342,45.003
Tomei,45.704,45.924
coragem,45.984,46.644
e,46.965,47.025
comecei,47.065,47.745
a,47.825,47.865
falar,48.025,50.667
"Nossa,",51.167,51.747
"nossa,",52.448,52.928
assim,53.428,53.969
você,54.009,54.449
me,54.549,54.649
mata,54.749,55.29
"Ai,",56.23,56.47
se,56.751,56.791
eu,56.811,56.931
te,57.051,57.171
"pego,",57.411,57.811
"ai,",58.112,58.352
"ai,",58.732,58.972
se,59.233,59.273
eu,59.313,59.453
te,59.553,59.673
pego,59.893,60.374
"Delícia,",60.794,61.615
"delícia,",62.095,62.916
assim,63.376,63.916
você,63.957,64.457
me,64.537,64.637
mata,64.737,65.698
"Ai,",66.258,66.519
se,66.779,66.819
eu,66.839,66.979
te,67.079,67.239
"pego,",67.419,67.82
"ai,",68.14,68.44
"ai,",68.761,69.001
se,69.261,69.321
eu,69.341,69.461
te,69.581,69.701
pego,69.901,70.302
Sábado,81.13,81.851
na,82.392,82.672
balada,83.032,85.555
A,86.416,86.536
galera,86.576,87.096
começou,87.217,88.037
a,88.057,88.077
dançar,88.198,90.7
E,91.361,91.501
passou,91.581,92.022
a,92.102,92.162
menina,92.222,92.922
mais,93.003,93.303
linda,93.343,95.005
Tomei,95.705,95.946
coragem,95.986,96.626
e,96.967,97.047
comecei,97.087,97.748
a,97.828,97.868
falar,98.028,98.528
"Nossa,",101.183,101.703
"nossa,",102.403,102.903
assim,103.404,103.924
você,103.984,104.484
me,104.544,104.664
mata,104.744,105.724
"Ai,",106.224,106.504
se,106.764,106.824
eu,106.844,106.964
te,107.064,107.204
"pego,",107.405,107.825
"ai,",108.105,108.345
"ai,",108.745,109.005
se,109.265,109.305
eu,109.325,109.485
te,109.585,109.745
pego,109.905,110.365
"Delícia,",110.805,111.666
"delícia,",112.106,112.886
assim,113.386,113.926
você,113.986,114.506
me,114.566,114.686
mata,114.766,115.726
"Ai,",116.227,116.487
se,116.507,116.547
eu,116.807,116.947
te,117.067,117.227
"pego,",117.407,117.807
"ai,",118.107,118.347
"ai,",118.707,118.907
se,118.927,118.967
eu,119.387,119.527
te,119.627,119.727
"pego,",119.967,120.248
hein?,120.348,120.668
Eu,121.148,128.83
quero,128.85,128.97
ouvir,128.99,129.19
só,129.23,129.35
vocês,129.39,129.75
agora,129.79,130.09
Nossa!,131.153,131.693
Nossa!,131.713,133.754
Assim,134.354,136.214
você,136.234,136.334
me,136.414,136.454
mata!,136.474,136.554
"Ai,",136.574,136.614
se,136.774,136.834
eu,136.854,136.994
te,137.094,137.214
pego!,137.415,137.735
"Ai,",139.015,140.035
se,140.055,140.195
eu,140.215,140.275
te,140.295,140.335
pego!,140.355,140.755
"Delícia,",140.835,141.756
delícia!,142.076,142.956
Assim,143.376,143.916
você,143.976,144.476
me,144.536,144.656
mata!,144.756,145.696
"Ai,",146.217,146.477
se,146.757,146.797
eu,146.817,146.957
te,147.077,147.197
pego!,147.397,147.817
"Ai,",148.117,148.337
"ai,",148.717,148.957
se,149.317,149.357
eu,149.377,149.517
te,149.617,149.737
"pego,",149.957,150.238
hein?,150.338,150.658
Que,157.639,157.759
"delícia,",157.839,158.319
hein?,158.359,158.78
"Ai,",159.54,159.74
se,159.82,159.88
eu,159.9,159.98
te,160.04,160.12
pego!,160.24,160.64
